Datum;Uhrzeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gefühlte Temperatur (°C);Regen (mm)
06/11/2019;12:00;674;299;375;Leichter Regenschauer;8;6;0
06/11/2019;13:00;986;489;497;Leichter Regenschauer;8;6;0
06/11/2019;14:00;705;354;351;Leichter Regenschauer;8;6;0
06/11/2019;15:00;959;412;547;Leichter Regenschauer;8;6;0
06/11/2019;16:00;930;462;468;Leichter Regenschauer;7;5;0
06/11/2019;17:00;1178;538;640;Leichter Regenschauer;6;4;0
06/11/2019;18:00;942;440;502;Leichter Regenschauer;6;3;0
06/11/2019;19:00;685;307;378;Leichter Regenschauer;5;3;0
06/11/2019;20:00;460;204;256;Bewölkt;4;3;0
06/11/2019;21:00;378;166;212;Bewölkt;4;2;0
06/11/2019;22:00;275;113;162;Bewölkt;4;2;0
06/11/2019;23:00;180;68;112;Leicht bewölkt;4;2;0
07/11/2019;00:00;82;19;63;Leicht bewölkt;4;2;0
07/11/2019;01:00;56;10;46;Leicht bewölkt;3;2;0
07/11/2019;02:00;24;6;18;Leicht bewölkt;3;2;0
07/11/2019;03:00;20;9;11;Leicht bewölkt;3;2;0
07/11/2019;04:00;17;10;7;Leicht bewölkt;3;1;0
07/11/2019;05:00;67;53;14;Leicht bewölkt;2;1;0
07/11/2019;06:00;189;131;58;Leicht bewölkt;2;0;0
07/11/2019;07:00;1245;784;461;Leicht bewölkt;3;1;0
07/11/2019;08:00;955;570;385;Leicht bewölkt;4;3;0
07/11/2019;09:00;890;567;323;Leicht bewölkt;5;4;0
07/11/2019;10:00;495;272;223;Leicht bewölkt;6;5;0
07/11/2019;11:00;666;348;318;Leicht bewölkt;8;7;0
07/11/2019;12:00;739;313;426;Leicht bewölkt;9;8;0
07/11/2019;13:00;1137;483;654;Leicht bewölkt;9;8;0
07/11/2019;14:00;657;295;362;Leicht bewölkt;9;8;0
07/11/2019;15:00;1094;524;570;Leicht bewölkt;8;7;0
07/11/2019;16:00;996;459;537;Leicht bewölkt;7;6;0
07/11/2019;17:00;1136;506;630;Bedeckt;6;5;0
07/11/2019;18:00;921;453;468;Bedeckt;6;4;0
07/11/2019;19:00;642;294;348;Bedeckt;5;4;0
07/11/2019;20:00;440;182;258;Bedeckt;5;4;0
07/11/2019;21:00;317;129;188;Bedeckt;5;4;0
07/11/2019;22:00;268;109;159;Bedeckt;5;4;0
07/11/2019;23:00;149;53;96;Bedeckt;5;4;0
08/11/2019;00:00;86;30;56;Bedeckt;5;4;0
08/11/2019;01:00;33;10;23;Bedeckt;5;4;0
08/11/2019;02:00;18;9;9;Nieselregen;5;4;0
08/11/2019;03:00;12;7;5;Nieselregen;5;4;0
08/11/2019;04:00;9;7;2;Nieselregen;5;4;0
08/11/2019;05:00;45;30;15;Leichter Regenfall;5;3;0
08/11/2019;06:00;167;103;64;Leichter Regenfall;5;3;0
08/11/2019;07:00;1071;680;391;Leichter Regenfall;5;3;0
08/11/2019;08:00;744;460;284;Mäßiger Regenfall;5;3;0
08/11/2019;09:00;634;386;248;Mäßiger Regenfall;5;3;0
08/11/2019;10:00;400;230;170;Mäßiger Regenfall;5;4;0
08/11/2019;11:00;528;263;265;Leichter Regenfall;5;4;0
08/11/2019;12:00;620;263;357;Leichter Regenfall;6;4;0
08/11/2019;13:00;808;266;542;Leichter Regenfall;5;3;0
08/11/2019;14:00;481;225;256;Leichter Regenfall;5;3;0
08/11/2019;15:00;575;233;342;Leichter Regenfall;5;2;0
08/11/2019;16:00;578;282;296;Leichter Regenfall;4;2;0
08/11/2019;17:00;627;316;311;Mäßiger Regenfall;3;1;0
08/11/2019;18:00;548;257;291;Mäßiger Regenfall;2;1;1
08/11/2019;19:00;431;214;217;Mäßiger Regenfall;1;0;0
08/11/2019;20:00;319;167;152;Mäßiger Regenfall;0;-1;0
08/11/2019;21:00;193;103;90;Mäßiger Regenfall;-2;-2;0
08/11/2019;22:00;202;86;116;Mäßiger Regenfall;0;-1;0
08/11/2019;23:00;183;69;114;Nieselregen;1;0;0
09/11/2019;00:00;157;70;87;Nieselregen;2;1;0
09/11/2019;01:00;89;29;60;Nieselregen;3;1;0
09/11/2019;02:00;56;9;47;Leichter Nebel;3;2;0
09/11/2019;03:00;44;11;33;Leichter Nebel;4;2;0
09/11/2019;04:00;20;11;9;Leichter Nebel;4;2;0
09/11/2019;05:00;25;16;9;Leichter Nebel;4;2;0
09/11/2019;06:00;42;28;14;Leichter Nebel;3;2;0
09/11/2019;07:00;88;50;38;Leichter Nebel;4;2;0
09/11/2019;08:00;241;146;95;Leichter Nebel;4;3;0
09/11/2019;09:00;430;303;127;Leichter Nebel;5;3;0
09/11/2019;10:00;523;319;204;Leichter Nebel;5;4;0
09/11/2019;11:00;650;368;282;Leicht bewölkt;6;5;0
09/11/2019;12:00;626;329;297;Leicht bewölkt;7;6;0
09/11/2019;13:00;663;327;336;Leicht bewölkt;7;6;0
09/11/2019;14:00;649;317;332;Leicht bewölkt;7;6;0
09/11/2019;15:00;665;317;348;Leicht bewölkt;7;7;0
09/11/2019;16:00;610;271;339;Leicht bewölkt;6;6;0
09/11/2019;17:00;708;344;364;Leicht bewölkt;5;5;0
09/11/2019;18:00;537;247;290;Leicht bewölkt;4;4;0
09/11/2019;19:00;461;279;182;Leicht bewölkt;3;2;0
09/11/2019;20:00;357;168;189;Leicht bewölkt;2;1;0
09/11/2019;21:00;294;141;153;Leicht bewölkt;1;0;0
09/11/2019;22:00;245;118;127;Leicht bewölkt;1;0;0
09/11/2019;23:00;166;61;105;Leicht bewölkt;1;0;0
10/11/2019;00:00;184;68;116;Leicht bewölkt;0;0;0
10/11/2019;01:00;161;51;110;Leicht bewölkt;0;0;0
10/11/2019;02:00;101;28;73;Leicht bewölkt;0;0;0
10/11/2019;03:00;84;23;61;Leicht bewölkt;0;0;0
10/11/2019;04:00;43;11;32;Leicht bewölkt;0;0;0
10/11/2019;05:00;20;11;9;Leicht bewölkt;0;0;0
10/11/2019;06:00;42;23;19;Leicht bewölkt;-1;-1;0
10/11/2019;07:00;51;32;19;Leicht bewölkt;1;1;0
10/11/2019;08:00;93;49;44;Leicht bewölkt;2;2;0
10/11/2019;09:00;179;108;71;Leicht bewölkt;3;3;0
10/11/2019;10:00;233;123;110;Leicht bewölkt;5;5;0
10/11/2019;11:00;273;138;135;Leicht bewölkt;6;6;0
10/11/2019;12:00;278;134;144;Leicht bewölkt;8;8;0
10/11/2019;13:00;295;146;149;Leicht bewölkt;8;8;0
10/11/2019;14:00;473;212;261;Leicht bewölkt;8;8;0
10/11/2019;15:00;435;229;206;Leicht bewölkt;7;7;0
10/11/2019;16:00;427;214;213;Leicht bewölkt;6;6;0
10/11/2019;17:00;400;206;194;Leicht bewölkt;5;5;0
10/11/2019;18:00;303;140;163;Leicht bewölkt;4;4;0
10/11/2019;19:00;258;141;117;Leicht bewölkt;3;3;0
10/11/2019;20:00;170;69;101;Leicht bewölkt;2;2;0
10/11/2019;21:00;137;60;77;Leicht bewölkt;1;1;0
10/11/2019;22:00;139;45;94;Leicht bewölkt;0;0;0
10/11/2019;23:00;63;21;42;Leicht bewölkt;0;0;0
11/11/2019;00:00;34;12;22;Leicht bewölkt;-1;-1;0
11/11/2019;01:00;12;7;5;Leicht bewölkt;0;0;0
11/11/2019;02:00;9;5;4;Leicht bewölkt;0;0;0
11/11/2019;03:00;1;1;0;Leicht bewölkt;0;0;0
11/11/2019;04:00;10;7;3;Leicht bewölkt;0;0;0
11/11/2019;05:00;62;51;11;Leicht bewölkt;0;0;0
11/11/2019;06:00;179;129;50;Leicht bewölkt;-1;-1;0
11/11/2019;07:00;1246;811;435;Leicht bewölkt;1;1;0
11/11/2019;08:00;832;467;365;Leicht bewölkt;2;2;0
11/11/2019;09:00;818;511;307;Leicht bewölkt;3;3;0
11/11/2019;10:00;431;233;198;Leicht bewölkt;4;4;0
11/11/2019;11:00;636;301;335;Leicht bewölkt;5;5;0
11/11/2019;12:00;673;322;351;Leicht bewölkt;6;6;0
11/11/2019;13:00;1007;475;532;Leicht bewölkt;6;6;0
11/11/2019;14:00;749;363;386;Leicht bewölkt;6;6;0
11/11/2019;15:00;1073;478;595;Leicht bewölkt;6;6;0
11/11/2019;16:00;1001;419;582;Leicht bewölkt;6;5;0
11/11/2019;17:00;1069;494;575;Leicht bewölkt;5;4;0
11/11/2019;18:00;861;402;459;Leicht bewölkt;4;3;0
11/11/2019;19:00;732;350;382;Leicht bewölkt;3;2;0
11/11/2019;20:00;428;206;222;Bedeckt;3;2;0
11/11/2019;21:00;301;119;182;Bedeckt;2;1;0
11/11/2019;22:00;233;99;134;Bedeckt;2;2;0
11/11/2019;23:00;114;35;79;Leichter Regenfall;3;2;0
12/11/2019;00:00;50;21;29;Leichter Regenfall;3;2;0
12/11/2019;01:00;27;8;19;Leichter Regenfall;4;2;0
12/11/2019;02:00;10;5;5;Nieselregen;4;2;0
12/11/2019;03:00;3;1;2;Nieselregen;4;2;0
12/11/2019;04:00;10;9;1;Nieselregen;4;1;0
12/11/2019;05:00;71;52;19;Leichter Regenfall;3;1;0
12/11/2019;06:00;195;133;62;Leichter Regenfall;3;1;0
12/11/2019;07:00;1270;825;445;Leichter Regenfall;3;1;0
12/11/2019;08:00;940;567;373;Stellenweiser Eisregen;4;2;0
12/11/2019;09:00;844;557;287;Stellenweiser Eisregen;4;2;0
12/11/2019;10:00;531;309;222;Stellenweiser Eisregen;5;3;0
12/11/2019;11:00;716;339;377;Bedeckt;5;3;0
12/11/2019;12:00;761;275;486;Bedeckt;6;4;0
12/11/2019;13:00;1021;477;544;Bedeckt;6;4;0
12/11/2019;14:00;738;353;385;Leicht bewölkt;6;5;0
12/11/2019;15:00;1143;528;615;Leicht bewölkt;6;5;0
12/11/2019;16:00;934;433;501;Leicht bewölkt;5;5;0
12/11/2019;17:00;1231;554;677;Leicht bewölkt;4;4;0
12/11/2019;18:00;938;432;506;Leicht bewölkt;3;3;0
12/11/2019;19:00;789;354;435;Leicht bewölkt;2;2;0
12/11/2019;20:00;423;189;234;Bewölkt;1;1;0
12/11/2019;21:00;335;127;208;Bewölkt;0;0;0
12/11/2019;22:00;300;106;194;Bewölkt;1;1;0
12/11/2019;23:00;137;63;74;Leichter Eisregen;1;1;0
13/11/2019;00:00;42;18;24;Leichter Eisregen;2;1;0
13/11/2019;01:00;32;11;21;Leichter Eisregen;2;1;0
13/11/2019;02:00;12;4;8;Leichter Nebel;2;2;0
13/11/2019;03:00;4;0;4;Leichter Nebel;3;2;0
13/11/2019;04:00;10;9;1;Leichter Nebel;3;1;0
13/11/2019;05:00;69;50;19;Leichter Eisregen;2;1;0
13/11/2019;06:00;194;131;63;Leichter Eisregen;2;1;0
13/11/2019;07:00;1316;878;438;Leichter Eisregen;3;1;0
13/11/2019;08:00;937;596;341;Mäßige bis starke Schneefälle;3;1;0
13/11/2019;09:00;846;555;291;Mäßige bis starke Schneefälle;3;2;0
13/11/2019;10:00;535;311;224;Mäßige bis starke Schneefälle;4;2;0
13/11/2019;11:00;693;337;356;Stellenweiser Regenfall;4;2;0
13/11/2019;12:00;771;344;427;Stellenweiser Regenfall;5;3;0
13/11/2019;13:00;1038;482;556;Stellenweiser Regenfall;5;3;0
13/11/2019;14:00;749;354;395;Stellenweiser Regenfall;5;3;0
13/11/2019;15:00;1031;436;595;Stellenweiser Regenfall;5;3;0
13/11/2019;16:00;942;450;492;Stellenweiser Regenfall;4;2;0
13/11/2019;17:00;1116;494;622;Leicht bewölkt;3;2;0
13/11/2019;18:00;921;408;513;Leicht bewölkt;2;1;0
13/11/2019;19:00;689;308;381;Leicht bewölkt;1;0;0
13/11/2019;20:00;517;253;264;Leicht bewölkt;0;-1;0
13/11/2019;21:00;340;144;196;Leicht bewölkt;0;-2;0
13/11/2019;22:00;273;108;165;Leicht bewölkt;0;-2;0
13/11/2019;23:00;180;70;110;Leicht bewölkt;0;-2;0
14/11/2019;00:00;76;32;44;Leicht bewölkt;-1;-2;0
14/11/2019;01:00;39;15;24;Leicht bewölkt;-1;-3;0
14/11/2019;02:00;34;14;20;Leicht bewölkt;-1;-3;0
14/11/2019;03:00;21;13;8;Leicht bewölkt;-2;-3;0
14/11/2019;04:00;39;28;11;Leicht bewölkt;-2;-3;0
14/11/2019;05:00;69;56;13;Leicht bewölkt;-2;-3;0
14/11/2019;06:00;183;119;64;Leicht bewölkt;-2;-3;0
14/11/2019;07:00;1170;764;406;Leicht bewölkt;-1;-2;0
14/11/2019;08:00;952;589;363;Leicht bewölkt;1;0;0
14/11/2019;09:00;787;495;292;Leicht bewölkt;2;2;0
14/11/2019;10:00;508;315;193;Leicht bewölkt;3;3;0
14/11/2019;11:00;696;331;365;Leicht bewölkt;5;4;0
14/11/2019;12:00;705;308;397;Leicht bewölkt;6;6;0
14/11/2019;13:00;1026;454;572;Leicht bewölkt;6;5;0
14/11/2019;14:00;701;332;369;Leicht bewölkt;6;5;0
14/11/2019;15:00;1151;563;588;Leicht bewölkt;6;4;0
14/11/2019;16:00;948;450;498;Leicht bewölkt;5;4;0
14/11/2019;17:00;1189;513;676;Leicht bewölkt;5;3;0
14/11/2019;18:00;892;403;489;Leicht bewölkt;4;3;0
14/11/2019;19:00;651;338;313;Leicht bewölkt;3;3;0
14/11/2019;20:00;424;172;252;Leicht bewölkt;3;2;0
14/11/2019;21:00;348;126;222;Leicht bewölkt;2;2;0
14/11/2019;22:00;259;98;161;Leicht bewölkt;1;1;0
14/11/2019;23:00;169;65;104;Bedeckt;1;1;0
15/11/2019;00:00;102;39;63;Bedeckt;0;0;0
15/11/2019;01:00;52;9;43;Bedeckt;1;0;0
15/11/2019;02:00;21;15;6;Leicht bewölkt;1;0;0
15/11/2019;03:00;18;6;12;Leicht bewölkt;1;0;0
15/11/2019;04:00;15;11;4;Leicht bewölkt;1;-1;0
15/11/2019;05:00;48;39;9;Leicht bewölkt;1;-1;0
15/11/2019;06:00;181;109;72;Leicht bewölkt;1;-2;0
15/11/2019;07:00;1071;703;368;Leicht bewölkt;2;-2;0
15/11/2019;08:00;778;503;275;Leicht bewölkt;2;-1;0
15/11/2019;09:00;622;376;246;Leicht bewölkt;3;-1;0
15/11/2019;10:00;431;259;172;Leicht bewölkt;4;0;0
15/11/2019;11:00;591;356;235;Nieselregen;5;2;0
15/11/2019;12:00;736;305;431;Nieselregen;6;3;0
15/11/2019;13:00;1047;433;614;Nieselregen;6;3;0
15/11/2019;14:00;741;359;382;Stellenweiser Nieselregen;6;4;0
15/11/2019;15:00;833;427;406;Stellenweiser Nieselregen;6;4;0
15/11/2019;16:00;850;414;436;Stellenweiser Nieselregen;5;4;0
15/11/2019;17:00;810;373;437;Bedeckt;5;3;0
15/11/2019;18:00;638;321;317;Bedeckt;4;3;0
15/11/2019;19:00;497;247;250;Bedeckt;4;3;0
15/11/2019;20:00;361;178;183;Nieselregen;4;2;0
15/11/2019;21:00;238;98;140;Nieselregen;3;2;0
15/11/2019;22:00;264;110;154;Nieselregen;3;2;0
15/11/2019;23:00;158;50;108;Leichter Regenfall;3;2;0
16/11/2019;00:00;138;47;91;Leichter Regenfall;3;3;1
16/11/2019;01:00;87;29;58;Leichter Regenfall;3;3;0
16/11/2019;02:00;77;34;43;Mäßiger Regenfall;3;3;0
16/11/2019;03:00;33;9;24;Mäßiger Regenfall;3;3;0
16/11/2019;04:00;30;15;15;Mäßiger Regenfall;3;3;0
16/11/2019;05:00;36;25;11;Leicht bewölkt;3;2;0
16/11/2019;06:00;33;27;6;Leicht bewölkt;2;2;0
16/11/2019;07:00;91;56;35;Leicht bewölkt;3;2;0
16/11/2019;08:00;225;125;100;Leicht bewölkt;3;3;0
16/11/2019;09:00;385;258;127;Leicht bewölkt;4;3;0
16/11/2019;10:00;473;299;174;Leicht bewölkt;5;4;0
16/11/2019;11:00;629;374;255;Bedeckt;5;5;0
16/11/2019;12:00;742;401;341;Bedeckt;6;6;0
16/11/2019;13:00;700;343;357;Bedeckt;6;6;0
16/11/2019;14:00;608;308;300;Bewölkt;7;6;0
16/11/2019;15:00;576;283;293;Bewölkt;7;6;0
16/11/2019;16:00;565;243;322;Bewölkt;6;5;0
16/11/2019;17:00;543;282;261;Bewölkt;5;4;0
16/11/2019;18:00;472;219;253;Bewölkt;5;4;0
16/11/2019;19:00;355;190;165;Bewölkt;4;3;0
16/11/2019;20:00;324;173;151;Leicht bewölkt;4;2;0
16/11/2019;21:00;200;91;109;Leicht bewölkt;3;2;0
16/11/2019;22:00;182;75;107;Leicht bewölkt;3;2;0
16/11/2019;23:00;217;89;128;Bewölkt;3;2;0
17/11/2019;00:00;182;70;112;Bewölkt;3;2;0
17/11/2019;01:00;142;52;90;Bewölkt;3;2;0
17/11/2019;02:00;71;26;45;Bedeckt;3;2;0
17/11/2019;03:00;50;29;21;Bedeckt;3;2;0
17/11/2019;04:00;24;9;15;Bedeckt;3;2;0
17/11/2019;05:00;26;9;17;Stellenweiser Regenfall;3;2;0
17/11/2019;06:00;26;19;7;Stellenweiser Regenfall;3;2;0
17/11/2019;07:00;36;21;15;Stellenweiser Regenfall;3;2;0
17/11/2019;08:00;64;34;30;Leichter Eisregen;4;3;0
17/11/2019;09:00;127;78;49;Leichter Eisregen;4;3;0
17/11/2019;10:00;122;71;51;Leichter Eisregen;4;4;0
17/11/2019;11:00;162;89;73;Nieselregen;5;4;0
17/11/2019;12:00;222;125;97;Nieselregen;5;5;0
17/11/2019;13:00;154;68;86;Nieselregen;5;4;0
17/11/2019;14:00;250;108;142;Leichter Regenfall;5;3;0
17/11/2019;15:00;248;127;121;Leichter Regenfall;5;3;0
17/11/2019;16:00;307;136;171;Leichter Regenfall;4;2;0
17/11/2019;17:00;283;134;149;Nieselregen;4;1;0
17/11/2019;18:00;260;142;118;Nieselregen;4;0;0
17/11/2019;19:00;200;101;99;Nieselregen;4;0;0
17/11/2019;20:00;150;69;81;Leichter Regenfall;3;0;0
17/11/2019;21:00;112;49;63;Leichter Regenfall;3;0;0
17/11/2019;22:00;83;38;45;Leichter Regenfall;3;0;0
17/11/2019;23:00;43;11;32;Bewölkt;3;1;0
18/11/2019;00:00;35;16;19;Bewölkt;3;1;0
18/11/2019;01:00;10;4;6;Bewölkt;3;1;0
18/11/2019;02:00;2;1;1;Bewölkt;3;1;0
18/11/2019;03:00;2;2;0;Bewölkt;3;1;0
18/11/2019;04:00;11;6;5;Bewölkt;3;1;0
18/11/2019;05:00;61;48;13;Bedeckt;3;0;0
18/11/2019;06:00;193;137;56;Bedeckt;3;0;0
18/11/2019;07:00;1165;766;399;Bedeckt;3;0;0
18/11/2019;08:00;877;516;361;Leichter Schneefall;3;0;0
18/11/2019;09:00;837;545;292;Leichter Schneefall;3;0;0
18/11/2019;10:00;488;270;218;Leichter Schneefall;4;0;0
18/11/2019;11:00;621;308;313;Bedeckt;4;1;0
18/11/2019;12:00;678;300;378;Bedeckt;5;1;0
18/11/2019;13:00;998;428;570;Bedeckt;5;2;0
18/11/2019;14:00;610;298;312;Stellenweiser Regenfall;5;2;0
18/11/2019;15:00;1019;474;545;Stellenweiser Regenfall;5;3;0
18/11/2019;16:00;968;453;515;Stellenweiser Regenfall;4;2;0
18/11/2019;17:00;1127;541;586;Stellenweiser Regenfall;4;2;0
18/11/2019;18:00;867;405;462;Stellenweiser Regenfall;3;1;0
18/11/2019;19:00;707;311;396;Stellenweiser Regenfall;2;1;0
18/11/2019;20:00;427;211;216;Stellenweiser Regenfall;2;1;0
18/11/2019;21:00;336;139;197;Stellenweiser Regenfall;2;1;0
18/11/2019;22:00;239;94;145;Stellenweiser Regenfall;1;1;0
18/11/2019;23:00;147;46;101;Bedeckt;1;1;0
19/11/2019;00:00;49;24;25;Bedeckt;1;1;0
19/11/2019;01:00;12;7;5;Bedeckt;1;1;0
19/11/2019;02:00;2;1;1;Leicht bewölkt;1;1;0
19/11/2019;03:00;3;1;2;Leicht bewölkt;0;0;0
19/11/2019;04:00;15;13;2;Leicht bewölkt;0;0;0
19/11/2019;05:00;55;44;11;Leicht bewölkt;0;0;0
19/11/2019;06:00;186;120;66;Leicht bewölkt;0;-1;0
19/11/2019;07:00;1281;848;433;Leicht bewölkt;1;0;0
19/11/2019;08:00;938;576;362;Leicht bewölkt;2;1;0
19/11/2019;09:00;830;540;290;Leicht bewölkt;3;2;0
19/11/2019;10:00;511;309;202;Leicht bewölkt;3;3;0
19/11/2019;11:00;665;337;328;Leicht bewölkt;4;4;0
19/11/2019;12:00;753;298;455;Leicht bewölkt;5;5;0
19/11/2019;13:00;995;463;532;Leicht bewölkt;6;5;0
19/11/2019;14:00;671;315;356;Leicht bewölkt;6;5;0
19/11/2019;15:00;1111;492;619;Leicht bewölkt;6;5;0
19/11/2019;16:00;967;458;509;Leicht bewölkt;5;5;0
19/11/2019;17:00;1164;516;648;Bedeckt;5;4;0
19/11/2019;18:00;882;387;495;Bedeckt;5;4;0
19/11/2019;19:00;751;346;405;Bedeckt;4;3;0
19/11/2019;20:00;427;206;221;Bedeckt;4;3;0
19/11/2019;21:00;310;111;199;Bedeckt;4;3;0
19/11/2019;22:00;304;92;212;Bedeckt;4;2;0
19/11/2019;23:00;135;49;86;Bedeckt;4;2;0
20/11/2019;00:00;64;15;49;Bedeckt;4;2;0
20/11/2019;01:00;61;24;37;Bedeckt;4;2;0
20/11/2019;02:00;14;3;11;Bewölkt;3;1;0
20/11/2019;03:00;6;4;2;Bewölkt;3;1;0
20/11/2019;04:00;10;7;3;Bewölkt;2;0;0
20/11/2019;05:00;60;42;18;Bewölkt;2;0;0
20/11/2019;06:00;205;140;65;Bewölkt;1;0;0
20/11/2019;07:00;1179;765;414;Bewölkt;2;0;0
20/11/2019;08:00;930;554;376;Leichter Nebel;2;1;0
20/11/2019;09:00;885;584;301;Leichter Nebel;3;2;0
20/11/2019;10:00;456;280;176;Leichter Nebel;4;4;0
20/11/2019;11:00;657;303;354;Leicht bewölkt;5;5;0
20/11/2019;12:00;740;334;406;Leicht bewölkt;7;6;0
20/11/2019;13:00;1053;541;512;Leicht bewölkt;6;6;0
20/11/2019;14:00;674;328;346;Leicht bewölkt;6;6;0
20/11/2019;15:00;1008;437;571;Leicht bewölkt;6;6;0
20/11/2019;16:00;891;419;472;Leicht bewölkt;5;5;0
20/11/2019;17:00;1081;503;578;Leicht bewölkt;4;4;0
20/11/2019;18:00;967;444;523;Leicht bewölkt;3;3;0
20/11/2019;19:00;702;336;366;Leicht bewölkt;2;2;0
20/11/2019;20:00;513;246;267;Leicht bewölkt;2;2;0
20/11/2019;21:00;343;151;192;Leicht bewölkt;1;1;0
20/11/2019;22:00;234;97;137;Leicht bewölkt;1;1;0
20/11/2019;23:00;212;65;147;Leichter Nebel;1;1;0
21/11/2019;00:00;103;34;69;Leichter Nebel;1;1;0
21/11/2019;01:00;46;9;37;Leichter Nebel;1;1;0
21/11/2019;02:00;18;8;10;Leichter Nebel;1;1;0
21/11/2019;03:00;11;5;6;Leichter Nebel;1;1;0
21/11/2019;04:00;11;4;7;Leichter Nebel;1;1;0
21/11/2019;05:00;61;47;14;Bedeckt;1;1;0
21/11/2019;06:00;189;129;60;Bedeckt;1;1;0
21/11/2019;07:00;1195;766;429;Bedeckt;2;2;0
21/11/2019;08:00;939;574;365;Leichter Nebel;3;3;0
21/11/2019;09:00;761;499;262;Leichter Nebel;3;3;0
21/11/2019;10:00;500;310;190;Leichter Nebel;4;4;0
21/11/2019;11:00;665;333;332;Bewölkt;5;5;0
21/11/2019;12:00;713;310;403;Bewölkt;6;6;0
21/11/2019;13:00;1032;437;595;Bewölkt;6;6;0
21/11/2019;14:00;678;333;345;Leicht bewölkt;6;6;0
21/11/2019;15:00;992;489;503;Leicht bewölkt;6;6;0
21/11/2019;16:00;927;441;486;Leicht bewölkt;5;5;0
21/11/2019;17:00;1128;534;594;Leicht bewölkt;4;4;0
21/11/2019;18:00;894;421;473;Leicht bewölkt;3;3;0
21/11/2019;19:00;707;338;369;Leicht bewölkt;3;2;0
21/11/2019;20:00;468;241;227;Leicht bewölkt;2;2;0
21/11/2019;21:00;377;167;210;Leicht bewölkt;1;1;0
21/11/2019;22:00;328;168;160;Leicht bewölkt;1;1;0
21/11/2019;23:00;190;67;123;Leicht bewölkt;0;0;0
22/11/2019;00:00;101;27;74;Leicht bewölkt;0;0;0
22/11/2019;01:00;78;6;72;Leicht bewölkt;0;0;0
22/11/2019;02:00;59;3;56;Leicht bewölkt;0;0;0
22/11/2019;03:00;38;3;35;Leicht bewölkt;0;0;0
22/11/2019;04:00;18;10;8;Leicht bewölkt;0;0;0
22/11/2019;05:00;46;32;14;Bewölkt;0;0;0
22/11/2019;06:00;174;110;64;Bewölkt;0;0;0
22/11/2019;07:00;1046;681;365;Bewölkt;1;1;0
22/11/2019;08:00;859;556;303;Leicht bewölkt;2;2;0
22/11/2019;09:00;813;521;292;Leicht bewölkt;3;3;0
22/11/2019;10:00;562;331;231;Leicht bewölkt;4;4;0
22/11/2019;11:00;698;360;338;Leicht bewölkt;6;6;0
22/11/2019;12:00;809;356;453;Leicht bewölkt;7;7;0
22/11/2019;13:00;1090;435;655;Leicht bewölkt;7;7;0
22/11/2019;14:00;766;377;389;Leicht bewölkt;7;7;0
22/11/2019;15:00;863;413;450;Leicht bewölkt;7;6;0
22/11/2019;16:00;829;382;447;Leicht bewölkt;6;5;0
22/11/2019;17:00;845;389;456;Leicht bewölkt;5;4;0
22/11/2019;18:00;754;372;382;Leicht bewölkt;4;3;0
22/11/2019;19:00;554;285;269;Leicht bewölkt;4;3;0
22/11/2019;20:00;397;197;200;Leicht bewölkt;3;2;0
22/11/2019;21:00;280;127;153;Leicht bewölkt;3;2;0
22/11/2019;22:00;301;130;171;Leicht bewölkt;3;2;0
22/11/2019;23:00;195;76;119;Leicht bewölkt;3;2;0
23/11/2019;00:00;157;64;93;Leicht bewölkt;3;2;0
23/11/2019;01:00;118;42;76;Leicht bewölkt;3;1;0
23/11/2019;02:00;81;26;55;Leicht bewölkt;3;1;0
23/11/2019;03:00;46;21;25;Leicht bewölkt;3;1;0
23/11/2019;04:00;31;19;12;Leicht bewölkt;3;1;0
23/11/2019;05:00;24;13;11;Leicht bewölkt;3;1;0
23/11/2019;06:00;44;34;10;Leicht bewölkt;3;1;0
23/11/2019;07:00;86;55;31;Leicht bewölkt;4;2;0
23/11/2019;08:00;267;155;112;Leicht bewölkt;5;3;0
23/11/2019;09:00;413;255;158;Leicht bewölkt;6;5;0
23/11/2019;10:00;526;320;206;Leicht bewölkt;8;7;0
23/11/2019;11:00;609;347;262;Leicht bewölkt;10;9;0
23/11/2019;12:00;644;362;282;Leicht bewölkt;12;11;0
23/11/2019;13:00;677;362;315;Leicht bewölkt;11;11;0
23/11/2019;14:00;651;330;321;Leicht bewölkt;11;10;0
23/11/2019;15:00;552;245;307;Leicht bewölkt;11;10;0
23/11/2019;16:00;546;228;318;Leicht bewölkt;10;9;0
